songName,singer,hot,lyric
突然的自我,黄小琥,"2,942",突然的自我演唱：黄小琥听见你说朝阳起又落晴雨难测道路是脚步多我已习惯你突然间的自我挥挥洒洒将自然看通透那就不要留时光一过不再有你远眺的天空挂更多的彩虹我会紧紧的将你豪情放在心头在寒冬时候就回忆你温柔把开怀填进我的心扉伤心也是带着微笑的眼泪数不尽相逢等不完守候如果仅有此生又何用待从头那就不要留时光一过不再有你远眺的天空挂更多的彩虹我会紧紧的将你豪情放在心头在寒冬时候就回忆你温柔把开怀填进我的心扉伤心也是带着微笑的眼泪数不尽相逢等不完守候如果仅有此生又何用待从头
光,刘若英,"3,783",光演唱：刘若英想问你是不是还记得我名字当人海涨潮又退潮几次那些年那些事那一段疯狂热烈浪漫日子啊恍如隔世你来过一下子我想念一辈子这样不理智是怎么回事才快乐一阵子为什么我却坚持那一定是我最难忘的事越过高山和海洋喜悦和哀伤不是不孤单幸好曾有你温暖的心房还亮着你留下的光你闪耀一下子我晕眩一辈子真像个傻子真不好意思可是我在当时真以为你拥抱我的方式是承诺的暗示经过人来和人往企盼和失望我依然还孤单幸好曾为你流泪的眼眶还亮着爱来过的光这些年这些事一下子一辈子你都度过了怎样的日子请答应一件事如果说我能再见你一次请让我看到的还是你那灿烂的样子
没关系,吴克群,"1,576",没关系作词：吴克群作曲：吴克群演唱：吴克群你离开的时候没有一句没有一句对不起对不起是我太执迷你离开的时候没有一句没有一句话说清说清楚离开的原因也许他可靠他实际他不一样他能够给你安全感不只梦想谁还在乎一起傻傻说过的那些话没关系我们分了没关系这不是你的问题是我没那个福气没福气却又爱上你就算哭了没关系这不是你的问题痛痛快快给我一枪我没关系没关系没关系你离开的时候没有一句没有一句对不起对不起是我太执迷你离开的时候没有一句没有一句话说清说清楚你离开的原因也许他可靠他实际他不一样他能够给你安全感不只梦想谁还在乎一起傻傻说过的那些话没关系我们分了没关系这不是你的问题是我没那个福气没福气却又爱上你就算哭了没关系这不是你的问题痛痛快快给我一枪我没关系爱情里面总有一个比较傻怪就怪我放不下NO~~痛苦给我幸福留给你和他没关系没关系没关系没关系我们分了没关系这不是你的问题是我没那个福气没福气却又爱上你就算哭了没关系这不是你的问题痛痛快快给我一枪我没关系没关系没关系
我的秋天,许巍,"3,176",我的秋天演唱：许巍没有人会留意这个城市的秋天窗外阳光灿烂我却没有温暖伴着我的歌声是你心碎的幻想你用你的眼泪抚摸我的寂寞那些无助的夜我漫无目的地走那些无助的夜你牵着我的手幸福如此遥远我无法看见这秋天的夜晚让我感到茫然总在每个深夜听到你在哭泣你幻想的美丽我从没能给你伴着我的歌声是你心碎的幻想你用你的眼泪抚摸我的寂寞那些无助的夜我漫无目的地走那些无助的夜你牵着我的手幸福如此遥远我无法看见这秋天的夜晚让我感到茫然那些无助的夜我漫无目的地走那些无助的夜你牵着我的手幸福如此遥远我无法看见这秋天的夜晚让我感到茫然那些无助的夜我漫无目的地走那些无助的夜你牵着我的手
"寂寞,好了",蔡旻佑,"2,555",寂寞，好了作词：张天成作曲：彭学斌演唱：蔡旻佑拼命的上网闷坏的胸口让我想大声的呐喊我努力不放你冷淡你让分手就这样我连做梦也感觉受伤一年过了还是一天计算着慌张计程车上的音响我们最爱的情歌这一刻却重重击破思念的心脏夜深了我怎么办寂寞了谁在身旁心情变得好复杂想她念她恨她一个人你害怕吗细数过漫天星光说好永远不分开多假多假多假让记忆长出翅膀飞翔心放空了寂寞好了坚强外表下我脆弱情人节开始失常别人庆祝我却很失落秋天过了冬天漫长欢愉而感伤我们天真的勇敢我们追求的梦想舍不得也只能收藏旅行的时光寂寞感冒全都可以好的爱多甜伤多痛都释放oh~没有你心放空了寂寞好了
转机,潘玮柏,"3,243",转机演唱：潘玮柏凌晨的飞机最孤单的飞行从相机里面检视着回忆背景是残影我哪里都不想再去到哪里都触景伤情把遗憾托运易碎的情绪我手提想腻在一起我却身不由己你每次伤心我每次缺席遥远的距离我以为我们的爱情誓言里还会有转机没想到陌生机场写下结局各自的转机我放不过我自己转一圈回到了原地眼泪是一种提醒我还爱你让一切归零我放不过我自己仍相信爱会有奇迹人群中我找到你我抱着你我们的爱情还未完待续想腻在一起我却身不由己你每次伤心我每次缺席遥远的距离我以为我们的爱情誓言里还会有转机没想到陌生机场写下结局各自的转机我放不过我自己转一圈回到了原地眼泪是一种提醒我还爱你让一切归零我放不过我自己仍相信爱会有奇迹人群中我找到你我抱着你我们的爱情还未完待续(我放不过我自己)转一圈回到了原地眼泪是一种提醒我还爱你让一切归零我放不过我自己仍相信爱会有奇迹寻找我们的转机我抱着你我们的爱情还未完待续(我放不过我自己)眼泪是一种提醒让我们一起回忆我们的爱情我放不过我自己眼泪是一种提醒我们的我们的我们的爱爱爱爱我放不过我自己眼泪是一种提醒让我们一起回忆我们的爱情我放不过我自己眼泪是一种提醒我们的我们的我们的爱爱爱爱
还是会,韦礼安,"4,659",还是会作词：韦礼安作曲：韦礼安演唱：韦礼安在日出之前能不能再看一眼你的脸在离开以前能不能再说一些真心的诺言能不能给我更多的时间就躺在你的身边把这画面你静静的脸温柔的肩记在心里面还是会害怕醒来不在你身边的时候害怕从此不在你左右或许我还是会还是会还是会不知所措从今以后没有我你会不会太寂寞在日出之前能不能再看一眼你的脸在离开以前能不能再说一些真心的诺言能不能给我更多的时间就躺在你的身边把这画面你静静的脸温柔的肩记在心里面还是会害怕醒来不在你身边的时候害怕从此不在你左右或许我还是会还是会还是会不知所措从今以后没有我你会不会太寂寞太寂寞还是会害怕醒来不在你身边的时候害怕从此不在你左右或许我还是会还是会还是会不知所措从今以后没有我你会不会太寂寞太寂寞
飞鸟,任贤齐,"4,791",飞鸟作词：胡海泉、胡月、陈没作曲：胡海泉演唱：任贤齐听飞鸟说你从冬天经过冬天没有叶落雪地很寂寞听飞鸟说你从海上经过海上没有风波浪花很寂寞听飞鸟说你从梦里经过梦里没有颜色梦很寂寞流星的眼眸太温柔我是起火的宇宙随着你殒落沧海烧成酒烫胸口一口口都是愁忘了我的歌忘了我没有自由的自由没有人等我心里太匆匆太寂寞也可以过的过的很快乐听飞鸟说你从冬天经过冬天没有叶落雪地很寂寞听飞鸟说你从海上经过海上没有风波浪花很寂寞听飞鸟说你从梦里经过梦里没有颜色梦很寂寞流星的眼眸望穿我转眼起火的温柔随着你殒落沧海烧成酒烫胸口一口口都是愁忘了我的歌忘了我没有自由的自由没有人等我因为在日落以后变成最美最美的伤口流星的眼眸太温柔我是起火的宇宙随着你殒落沧海烧成酒烫胸口一口口都是愁忘了我的歌忘了我没有自由的自由没有人等我双眼太重逢冲锋太寂寞也可以过的过的很快乐
天亮了,S.H.E,"4,489",天亮了作词：施人诚作曲：RosanRobert、VillalonJade演唱：S.H.E天亮了天亮了地球又转一圈了世界还活生生的存在着还活着没想到我还活着穿越一场海啸什么滋味我终于亲身体会天崩地裂筋疲力尽灵魂不在身体里面然而万岁万岁终于和你有个了结你一边我一边我们的世界最好别再重叠也别再回想那个太长太长的昨天太多爱太多泪别再这样浪费天亮了天亮了地球又转一圈了既然我还幸运的活着当然要全力以赴去快乐天亮了天亮了世界还是好好的什么痛都是更渺小的看太阳不是又升起来了结束一段感情当然不像搬个家那么方便太多细节太多碎片堆在回忆那间房间但是忍耐一定不去碰它就不危险你没变我没变我们到最后才弄懂这一点人活着不就为了实现一个个心愿好可惜我和你许了不同的愿天亮了天亮了地球又转一圈了既然我还幸运的活着当然要全力以赴去快乐天亮了天亮了世界还是好好的什么痛都是更渺小的看太阳不是又升起来了我的心是我的不会再给你了我是我自己的我很快乐天亮了天亮了地球又转一圈了既然我还幸运的活着当然要全力以赴去快乐天亮了天亮了世界还是好好的什么痛都是更渺小的看太阳不是又升起来了
香格里拉,魏如萱,"11,173",香格里拉作词：黄玠作曲：黄玠演唱：魏如萱我以为认真去做就能实现我的梦以为写首好歌走路就能抬起头以为骑摩托车旅行就能变英雄现在的我失去了冲动有才华的人唾弃金光闪闪的奖座亲爱的Cobain是否也曾爱慕虚荣多希望有人冲破疑惑带我向前走现在的我变得好懦弱雨会下雨会停这是不变的道理夜空中北极星迷路的人不恐惧我唱歌你在听一切风平又浪静G和弦的根音抚平脆弱的心灵我只想牵着你走到很远的梦里小木屋红屋顶地址是一个秘密你抱着小猫咪蓝眼睛不再忧郁香格里拉在那里让我们去找寻我以为认真去做就能实现我的梦以为写首好歌走路就能抬起头以为骑摩托车旅行就能变英雄现在的我失去了冲动雨会下雨会停这是不变的道理夜空中北极星迷路的人不恐惧我唱歌你在听一切风平又浪静G和弦的根音抚平脆弱的心灵我只想牵着你走到很远的梦里小木屋红屋顶地址是一个秘密你抱着小猫咪蓝眼睛不再忧郁香格里拉在那里让我们去找寻
需要你,孙燕姿,"1,114",需要你演唱：孙燕姿那天晚上望着海洋想了很久才想清楚是我不安是我无法摆脱寂寞放下自己忘了失去我不再是你的唯一一片寂静只剩下海潮的声音明明不在我学会忍耐一个人我应该需要你又逃不开让脑袋游在充满你模糊的想像里明明不在我学会忍耐一个人曾想过放弃都明明需要你却还犹豫不定HU~~~~A~~~~那天晚上望着海洋想了很久才想清楚是我不安是我无法摆脱寂寞明明不在我学会忍耐一个人我应该需要你又逃不开让脑袋游在充满你模糊的想像里明明不在我学会忍耐一个人曾想过放弃都明明需要你却还犹豫不定明明不在我学会忍耐一个人我应该需要你又逃不开让脑袋游在充满你模糊的想像里明明不在我学会忍耐一个人曾想过放弃都明明需要你却还犹豫不定
茶汤,郁可唯,"4,609",茶汤演唱：郁可唯山岚像茶杯上的云烟颜色越来越浅你越走越远有好多的话还来不及兑现你却不见我身后窗外那片梯田像一段段从前我站在茶园抬头望著天想像你会在山的那一边我说再喝一碗我熬的茶汤你说你现在马上要渡江渡江到那遥远的寒冷北方就怕你的手会冻僵你何时会来喝我熬得茶汤这次我会多放一些老姜你寄来的信一直搁在桌上不知要寄还哪地方北风它经过多少村落来来回回绕过分不清那年我求天保佑只见风声大作却更寂寞那庄稼已经几次秋收麦田几次成熟於是我焚香安静的难过你还是一直没有回来过我说再喝一碗我熬的茶汤你说你现在马上要渡江渡江到那遥远的寒冷北方就怕你的手会冻僵你何时会来我熬得茶汤这次我会多放一些老姜你寄来的信一直搁在桌上不知要寄还哪地方我身后窗外那片梯田像一段段从前我站在茶园抬头望著天想像你会在山的那一边我说再喝一碗我熬的茶汤你说你现在马上要渡江渡江到那遥远的寒冷北方就怕你的手会冻僵你何时会来喝我熬得茶汤这次我会多放一些老姜你寄来的信一直搁在桌上不知要寄还哪地方我说再喝一碗我熬的茶汤你说你现在马上要渡江想问你到底是否有种药方让热汤永远不会凉你何时会来喝我熬得茶汤这次我会多放一些老姜你寄来的信一直搁在桌上不知要寄还哪地方
